train_no,journey_date,station_seq,station_code,delay_min,reporting_lag_min,scheduled_count
12626,2025-11-10,3,TDL,0.0,33,11
12626,2025-11-10,4,CNB,0.0,0,17
12626,2025-11-10,5,PRYJ,0.0,0,15
12626,2025-11-10,6,DDU,0.0,0,9
12626,2025-11-10,7,PNBE,0.0,0,11
12626,2025-11-10,8,HWH,0.0,0,17
12626,2025-11-10,9,BCT,0.0,0,3
12626,2025-11-10,10,BRC,0.0,0,7
12626,2025-11-10,11,RTM,0.0,0,16
12626,2025-11-10,12,KOTA,1.5,0,6
12626,2025-11-10,13,MAS,0.0,0,7
12626,2025-11-10,14,SBC,6.4,0,15
12626,2025-11-10,15,NDLS,7.1,0,2
12626,2025-11-10,16,GZB,5.8,0,17
12626,2025-11-10,17,ALJN,10.4,0,5
12626,2025-11-10,18,TDL,14.9,0,16
12626,2025-11-10,19,CNB,19.8,0,7
12626,2025-11-10,20,PRYJ,26.2,31,11
12626,2025-11-10,21,DDU,32.0,0,10
12626,2025-11-10,22,PNBE,33.4,0,13
12626,2025-11-10,23,HWH,37.3,0,12
12626,2025-11-10,24,BCT,38.5,21,11
12952,2025-12-20,1,GZB,0.0,20,16
12952,2025-12-20,2,ALJN,0.0,0,13
12952,2025-12-20,3,TDL,0.0,18,12
12952,2025-12-20,4,CNB,0.0,0,11
12952,2025-12-20,5,PRYJ,0.0,0,6
12952,2025-12-20,6,DDU,0.0,26,8
12952,2025-12-20,7,PNBE,0.0,0,16
12952,2025-12-20,8,HWH,0.0,0,11
12952,2025-12-20,9,BCT,2.0,0,13
12952,2025-12-20,10,BRC,7.8,10,10
12952,2025-12-20,11,RTM,6.9,0,12
12952,2025-12-20,12,KOTA,8.9,0,15
12137,2025-12-21,1,GZB,0.0,0,15
12137,2025-12-21,2,ALJN,0.0,11,16
12137,2025-12-21,3,TDL,0.0,0,15
12137,2025-12-21,4,CNB,0.0,0,5
12137,2025-12-21,5,PRYJ,2.2,12,4
12137,2025-12-21,6,DDU,0.0,0,2
12137,2025-12-21,7,PNBE,0.0,0,3
12137,2025-12-21,8,HWH,0.0,0,8
12137,2025-12-21,9,BCT,0.0,0,4
12137,2025-12-21,10,BRC,0.0,0,10
12137,2025-12-21,11,RTM,0.0,0,4
12137,2025-12-21,12,KOTA,0.0,25,13
12137,2025-12-21,13,MAS,0.0,0,6
12137,2025-12-21,14,SBC,0.0,0,11
12137,2025-12-21,15,NDLS,0.0,0,15
12137,2025-12-21,16,GZB,0.0,0,16
12925,2025-10-02,1,GZB,0.0,0,15
12925,2025-10-02,2,ALJN,2.0,0,7
12925,2025-10-02,3,TDL,5.5,0,9
12925,2025-10-02,4,CNB,0.3,0,17
12925,2025-10-02,5,PRYJ,8.1,0,6
12925,2025-10-02,6,DDU,11.6,5,3
12925,2025-10-02,7,PNBE,14.5,28,9
12925,2025-10-02,8,HWH,23.9,0,17
12925,2025-10-02,9,BCT,28.2,0,11
12925,2025-10-02,10,BRC,30.8,0,11
12925,2025-10-02,11,RTM,36.4,0,10
12925,2025-10-02,12,KOTA,35.8,34,11
12925,2025-10-02,13,MAS,44.7,28,8
12925,2025-10-02,14,SBC,50.5,0,10
12925,2025-10-02,15,NDLS,49.1,0,11
12925,2025-10-02,16,GZB,48.5,0,10
12925,2025-10-02,17,ALJN,51.9,0,10
22416,2025-12-06,1,GZB,1.2,0,6
22416,2025-12-06,2,ALJN,0.0,0,14
22416,2025-12-06,3,TDL,0.0,0,15
22416,2025-12-06,4,CNB,0.0,0,9
22416,2025-12-06,5,PRYJ,0.0,0,10
22416,2025-12-06,6,DDU,0.0,14,6
22416,2025-12-06,7,PNBE,0.0,0,3
22416,2025-12-06,8,HWH,0.0,24,9
22416,2025-12-06,9,BCT,0.0,0,2
22416,2025-12-06,10,BRC,0.0,18,5
22416,2025-12-06,11,RTM,0.0,0,15
22416,2025-12-06,12,KOTA,0.0,0,12
22416,2025-12-06,13,MAS,0.0,0,3
22416,2025-12-06,14,SBC,0.0,0,3
22416,2025-12-06,15,NDLS,0.0,26,4
22416,2025-12-06,16,GZB,4.1,0,10
22416,2025-12-06,17,ALJN,8.1,22,16
22416,2025-12-06,18,TDL,8.0,0,7
22416,2025-12-06,19,CNB,13.6,0,6
12002,2025-12-07,1,GZB,0.0,0,12
12002,2025-12-07,2,ALJN,0.0,0,4
12002,2025-12-07,3,TDL,0.0,30,8
12002,2025-12-07,4,CNB,0.0,17,6
12002,2025-12-07,5,PRYJ,0.0,0,11
12002,2025-12-07,6,DDU,0.0,0,8
12002,2025-12-07,7,PNBE,0.0,0,9
12002,2025-12-07,8,HWH,0.0,0,6
12002,2025-12-07,9,BCT,0.0,0,17
12002,2025-12-07,10,BRC,0.0,0,15
12002,2025-12-07,11,RTM,0.0,10,2
12002,2025-12-07,12,KOTA,0.0,0,11
12002,2025-12-07,13,MAS,0.0,19,6
12002,2025-12-07,14,SBC,0.0,0,7
12002,2025-12-07,15,NDLS,0.0,20,3
12002,2025-12-07,16,GZB,0.0,0,8
12002,2025-12-07,17,ALJN,0.0,0,13
12002,2025-12-07,18,TDL,0.0,0,5
12002,2025-12-07,19,CNB,0.0,33,3
12002,2025-12-07,20,PRYJ,0.0,0,7
12295,2025-11-23,1,GZB,0.0,0,15
12295,2025-11-23,2,ALJN,0.0,0,11
12295,2025-11-23,3,TDL,0.0,0,11
12295,2025-11-23,4,CNB,0.0,9,11
12295,2025-11-23,5,PRYJ,0.0,33,14
12295,2025-11-23,6,DDU,0.0,0,10
12295,2025-11-23,7,PNBE,0.0,0,3
12295,2025-11-23,8,HWH,0.0,9,9
12295,2025-11-23,9,BCT,0.0,6,16
12295,2025-11-23,10,BRC,6.8,0,7
12295,2025-11-23,11,RTM,6.9,0,17
12295,2025-11-23,12,KOTA,10.6,7,13
12295,2025-11-23,13,MAS,14.3,0,4
12295,2025-11-23,14,SBC,24.6,0,12
12295,2025-11-23,15,NDLS,25.5,0,6
12295,2025-11-23,16,GZB,30.4,13,16
12295,2025-11-23,17,ALJN,30.4,0,5
12001,2025-11-01,1,GZB,0.1,0,16
12001,2025-11-01,2,ALJN,0.0,0,9
12001,2025-11-01,3,TDL,0.0,0,12
12001,2025-11-01,4,CNB,0.0,13,9
12001,2025-11-01,5,PRYJ,0.6,0,8
12001,2025-11-01,6,DDU,7.3,7,8
12001,2025-11-01,7,PNBE,10.8,0,7
12001,2025-11-01,8,HWH,13.2,0,2
12001,2025-11-01,9,BCT,13.5,0,9
12001,2025-11-01,10,BRC,14.9,0,6
12001,2025-11-01,11,RTM,17.4,0,6
12001,2025-11-01,12,KOTA,21.7,34,2
12001,2025-11-01,13,MAS,20.7,0,12
12001,2025-11-01,14,SBC,25.6,14,11
12001,2025-11-01,15,NDLS,18.9,0,16
12001,2025-11-01,16,GZB,18.9,0,6
12001,2025-11-01,17,ALJN,24.3,0,7
12001,2025-11-01,18,TDL,26.4,32,16
12001,2025-11-01,19,CNB,32.7,0,15
12001,2025-11-01,20,PRYJ,44.2,14,17
12001,2025-11-01,21,DDU,45.5,13,5
12001,2025-11-01,22,PNBE,52.1,24,11
12001,2025-11-01,23,HWH,49.0,0,5
12801,2025-10-04,1,GZB,0.0,0,17
12801,2025-10-04,2,ALJN,0.0,0,4
12801,2025-10-04,3,TDL,0.0,0,17
12801,2025-10-04,4,CNB,0.0,30,11
12801,2025-10-04,5,PRYJ,5.5,30,5
12801,2025-10-04,6,DDU,3.9,21,11
12801,2025-10-04,7,PNBE,0.0,0,16
12801,2025-10-04,8,HWH,3.2,0,17
12801,2025-10-04,9,BCT,5.0,0,16
12801,2025-10-04,10,BRC,4.4,0,10
12801,2025-10-04,11,RTM,9.6,0,3
12801,2025-10-04,12,KOTA,11.2,34,15
12801,2025-10-04,13,MAS,12.9,0,17
12801,2025-10-04,14,SBC,19.3,0,11
12801,2025-10-04,15,NDLS,25.9,0,6
12801,2025-10-04,16,GZB,24.6,0,12
12801,2025-10-04,17,ALJN,23.6,0,7
12801,2025-10-04,18,TDL,22.8,26,14
12801,2025-10-04,19,CNB,25.0,0,15
12801,2025-10-04,20,PRYJ,27.4,6,4
12801,2025-10-04,21,DDU,25.5,0,6
12801,2025-10-04,22,PNBE,27.2,0,5
12801,2025-10-04,23,HWH,27.0,29,11
12305,2025-12-09,1,GZB,0.0,0,12
12305,2025-12-09,2,ALJN,0.0,0,2
12305,2025-12-09,3,TDL,0.0,0,15
12305,2025-12-09,4,CNB,0.0,13,4
12305,2025-12-09,5,PRYJ,0.0,0,12
12305,2025-12-09,6,DDU,8.6,0,11
12305,2025-12-09,7,PNBE,12.0,0,5
12305,2025-12-09,8,HWH,20.3,0,8
12305,2025-12-09,9,BCT,27.5,16,9
12305,2025-12-09,10,BRC,27.0,0,10
12305,2025-12-09,11,RTM,28.0,0,16
12305,2025-12-09,12,KOTA,23.2,29,17
12305,2025-12-09,13,MAS,27.3,0,13
12305,2025-12-09,14,SBC,23.9,32,4
12305,2025-12-09,15,NDLS,23.9,0,16
12305,2025-12-09,16,GZB,24.6,0,11
12305,2025-12-09,17,ALJN,21.7,18,8
22416,2025-12-22,1,GZB,0.0,0,5
22416,2025-12-22,2,ALJN,1.6,0,8
22416,2025-12-22,3,TDL,0.0,26,4
22416,2025-12-22,4,CNB,0.8,11,10
22416,2025-12-22,5,PRYJ,7.3,28,14
22416,2025-12-22,6,DDU,11.9,0,16
22416,2025-12-22,7,PNBE,13.9,0,8
22416,2025-12-22,8,HWH,14.9,0,5
22416,2025-12-22,9,BCT,18.3,32,5
22416,2025-12-22,10,BRC,20.6,0,16
22416,2025-12-22,11,RTM,27.3,34,10
22416,2025-12-22,12,KOTA,28.9,16,4
22416,2025-12-22,13,MAS,34.7,0,4
22416,2025-12-22,14,SBC,39.7,19,7
22416,2025-12-22,15,NDLS,43.5,33,9
22416,2025-12-22,16,GZB,44.3,0,3
22416,2025-12-22,17,ALJN,46.6,0,14
22416,2025-12-22,18,TDL,51.1,0,17
22416,2025-12-22,19,CNB,52.0,31,12
22416,2025-12-22,20,PRYJ,50.0,0,14
22416,2025-12-22,21,DDU,52.1,0,16
22416,2025-12-22,22,PNBE,60.3,0,13
22416,2025-12-22,23,HWH,64.7,0,16
12953,2025-12-25,1,GZB,6.7,27,6
12953,2025-12-25,2,ALJN,8.6,8,10
12953,2025-12-25,3,TDL,10.3,15,8
12953,2025-12-25,4,CNB,5.4,0,11
12953,2025-12-25,5,PRYJ,5.1,0,6
12953,2025-12-25,6,DDU,6.6,0,5
12953,2025-12-25,7,PNBE,7.6,8,4
12953,2025-12-25,8,HWH,5.8,0,2
12953,2025-12-25,9,BCT,4.7,0,7
12953,2025-12-25,10,BRC,5.3,19,9
12953,2025-12-25,11,RTM,0.7,28,9
12953,2025-12-25,12,KOTA,6.8,0,2
12953,2025-12-25,13,MAS,10.4,0,3
12952,2025-11-28,1,GZB,6.0,0,13
12952,2025-11-28,2,ALJN,2.3,0,7
12952,2025-11-28,3,TDL,10.3,6,16
12952,2025-11-28,4,CNB,2.1,0,12
12952,2025-11-28,5,PRYJ,3.4,0,7
12952,2025-11-28,6,DDU,0.1,0,8
12952,2025-11-28,7,PNBE,1.7,0,2
12952,2025-11-28,8,HWH,3.8,0,3
12952,2025-11-28,9,BCT,6.5,0,15
12952,2025-11-28,10,BRC,19.1,30,10
12952,2025-11-28,11,RTM,23.2,0,16
12952,2025-11-28,12,KOTA,21.3,0,4
12952,2025-11-28,13,MAS,23.5,0,4
12952,2025-11-28,14,SBC,20.6,0,14
12952,2025-11-28,15,NDLS,26.0,7,12
12952,2025-11-28,16,GZB,20.1,0,2
12952,2025-11-28,17,ALJN,21.1,0,2
12431,2025-10-05,1,GZB,2.7,0,9
12431,2025-10-05,2,ALJN,7.3,0,9
12431,2025-10-05,3,TDL,17.7,0,11
12431,2025-10-05,4,CNB,10.7,32,7
12431,2025-10-05,5,PRYJ,9.5,0,13
12431,2025-10-05,6,DDU,6.0,14,5
12431,2025-10-05,7,PNBE,5.9,0,10
12431,2025-10-05,8,HWH,7.7,0,12
12431,2025-10-05,9,BCT,0.0,0,12
12431,2025-10-05,10,BRC,0.0,0,4
12431,2025-10-05,11,RTM,0.0,28,5
12431,2025-10-05,12,KOTA,0.0,30,15
12431,2025-10-05,13,MAS,0.0,0,13
12431,2025-10-05,14,SBC,0.0,24,9
12001,2025-10-23,1,GZB,7.7,0,17
12001,2025-10-23,2,ALJN,9.1,0,15
12001,2025-10-23,3,TDL,12.8,12,5
12001,2025-10-23,4,CNB,17.1,0,12
12001,2025-10-23,5,PRYJ,19.5,0,15
12001,2025-10-23,6,DDU,19.4,0,8
12001,2025-10-23,7,PNBE,25.0,0,15
12001,2025-10-23,8,HWH,22.1,12,8
12001,2025-10-23,9,BCT,25.8,0,5
12001,2025-10-23,10,BRC,22.4,0,13
12001,2025-10-23,11,RTM,25.3,0,9
12001,2025-10-23,12,KOTA,28.6,0,3
12001,2025-10-23,13,MAS,29.1,0,16
12001,2025-10-23,14,SBC,27.9,0,13
12001,2025-10-23,15,NDLS,31.3,18,11
12953,2025-10-17,1,GZB,6.7,0,6
12953,2025-10-17,2,ALJN,5.0,0,11
12953,2025-10-17,3,TDL,5.4,0,15
12953,2025-10-17,4,CNB,4.8,0,9
12953,2025-10-17,5,PRYJ,6.1,0,13
12953,2025-10-17,6,DDU,3.9,6,11
12953,2025-10-17,7,PNBE,5.4,32,2
12953,2025-10-17,8,HWH,6.4,0,2
12953,2025-10-17,9,BCT,3.0,0,3
12953,2025-10-17,10,BRC,6.4,20,2
12953,2025-10-17,11,RTM,16.7,0,14
12953,2025-10-17,12,KOTA,16.6,34,2
12953,2025-10-17,13,MAS,15.6,19,4
12953,2025-10-17,14,SBC,9.2,11,9
12953,2025-10-17,15,NDLS,8.7,0,8
12953,2025-10-17,16,GZB,11.5,0,3
12626,2025-11-30,1,GZB,0.0,16,7
12626,2025-11-30,2,ALJN,0.0,0,15
12626,2025-11-30,3,TDL,0.0,0,8
12626,2025-11-30,4,CNB,0.0,0,11
12626,2025-11-30,5,PRYJ,0.0,0,5
12626,2025-11-30,6,DDU,0.8,0,15
12626,2025-11-30,7,PNBE,4.3,0,16
12626,2025-11-30,8,HWH,3.1,21,7
12626,2025-11-30,9,BCT,2.5,7,7
12626,2025-11-30,10,BRC,5.6,0,5
12626,2025-11-30,11,RTM,0.2,0,3
12626,2025-11-30,12,KOTA,3.2,31,10
12626,2025-11-30,13,MAS,5.8,0,17
12626,2025-11-30,14,SBC,3.2,0,3
12626,2025-11-30,15,NDLS,10.1,0,15
12626,2025-11-30,16,GZB,16.6,0,17
12626,2025-11-30,17,ALJN,17.7,0,17
12626,2025-11-30,18,TDL,19.2,0,8
12626,2025-11-30,19,CNB,23.9,0,15
12626,2025-11-30,20,PRYJ,28.7,0,6
12807,2025-12-25,1,GZB,13.5,14,7
12807,2025-12-25,2,ALJN,17.6,0,13
12807,2025-12-25,3,TDL,16.5,0,11
12807,2025-12-25,4,CNB,15.4,6,10
12807,2025-12-25,5,PRYJ,18.7,17,9
12807,2025-12-25,6,DDU,31.7,0,4
12807,2025-12-25,7,PNBE,37.6,0,4
12807,2025-12-25,8,HWH,47.3,0,9
12807,2025-12-25,9,BCT,46.2,22,10
12807,2025-12-25,10,BRC,49.5,32,8
12807,2025-12-25,11,RTM,58.9,0,12
12807,2025-12-25,12,KOTA,58.0,0,13
12807,2025-12-25,13,MAS,63.2,0,8
12807,2025-12-25,14,SBC,63.5,0,14
12807,2025-12-25,15,NDLS,58.9,0,10
12807,2025-12-25,16,GZB,59.9,0,5
12807,2025-12-25,17,ALJN,56.9,9,6
12807,2025-12-25,18,TDL,65.2,0,8
12807,2025-12-25,19,CNB,58.6,19,13
12807,2025-12-25,20,PRYJ,56.6,0,14
12807,2025-12-25,21,DDU,57.3,8,17
12807,2025-12-25,22,PNBE,58.6,0,6
12626,2025-11-06,1,GZB,4.8,0,15
12626,2025-11-06,2,ALJN,3.0,0,3
12626,2025-11-06,3,TDL,4.1,11,14
12626,2025-11-06,4,CNB,5.2,0,13
12626,2025-11-06,5,PRYJ,7.9,11,5
12626,2025-11-06,6,DDU,15.1,0,16
12626,2025-11-06,7,PNBE,14.0,0,2
12626,2025-11-06,8,HWH,10.3,0,2
12626,2025-11-06,9,BCT,9.4,8,11
12626,2025-11-06,10,BRC,15.2,0,4
12424,2025-12-08,1,GZB,20.6,7,17
12424,2025-12-08,2,ALJN,24.6,0,13
12424,2025-12-08,3,TDL,27.1,9,7
12424,2025-12-08,4,CNB,33.4,0,5
12424,2025-12-08,5,PRYJ,31.5,27,14
12424,2025-12-08,6,DDU,35.2,0,11
12424,2025-12-08,7,PNBE,38.9,0,13
12424,2025-12-08,8,HWH,42.4,0,17
12424,2025-12-08,9,BCT,52.4,0,12
12424,2025-12-08,10,BRC,50.6,15,17
12424,2025-12-08,11,RTM,52.7,30,14
12424,2025-12-08,12,KOTA,58.4,0,3
12424,2025-12-08,13,MAS,60.3,0,8
12626,2025-10-20,1,GZB,0.8,21,9
12626,2025-10-20,2,ALJN,8.0,0,4
12626,2025-10-20,3,TDL,13.0,12,12
12626,2025-10-20,4,CNB,16.5,0,8
12626,2025-10-20,5,PRYJ,15.8,0,4
12626,2025-10-20,6,DDU,25.1,0,13
12626,2025-10-20,7,PNBE,29.9,0,14
12626,2025-10-20,8,HWH,32.2,0,11
12626,2025-10-20,9,BCT,28.9,5,17
12626,2025-10-20,10,BRC,30.9,0,12
12626,2025-10-20,11,RTM,33.0,0,15
12626,2025-10-20,12,KOTA,35.6,0,9
12626,2025-10-20,13,MAS,41.0,33,4
12626,2025-10-20,14,SBC,48.4,0,12
12626,2025-10-20,15,NDLS,52.0,0,14
12626,2025-10-20,16,GZB,52.9,12,2
12626,2025-10-20,17,ALJN,52.4,16,17
12626,2025-10-20,18,TDL,50.9,0,13
12626,2025-10-20,19,CNB,49.7,0,3
12626,2025-10-20,20,PRYJ,55.0,0,13
12626,2025-10-20,21,DDU,64.6,0,6
12626,2025-10-20,22,PNBE,66.8,0,4
12626,2025-10-20,23,HWH,59.4,18,14
12626,2025-10-20,24,BCT,62.2,0,7
12001,2025-11-13,1,GZB,0.0,0,9
12001,2025-11-13,2,ALJN,0.0,21,12
12001,2025-11-13,3,TDL,0.0,0,6
12001,2025-11-13,4,CNB,0.0,17,16
12001,2025-11-13,5,PRYJ,0.0,0,12
12001,2025-11-13,6,DDU,0.7,0,15
12001,2025-11-13,7,PNBE,6.2,0,16
12001,2025-11-13,8,HWH,1.2,0,9
12001,2025-11-13,9,BCT,6.3,0,2
12001,2025-11-13,10,BRC,10.4,33,15
12001,2025-11-13,11,RTM,12.8,0,14
12001,2025-11-13,12,KOTA,8.6,25,12
12001,2025-11-13,13,MAS,7.8,0,15
12001,2025-11-13,14,SBC,0.1,14,2
12001,2025-11-13,15,NDLS,0.0,0,2
12001,2025-11-13,16,GZB,0.0,0,11
12001,2025-11-13,17,ALJN,0.0,29,13
12001,2025-11-13,18,TDL,0.0,0,5
12001,2025-11-13,19,CNB,0.0,0,9
12723,2025-12-27,1,GZB,0.0,8,2
12723,2025-12-27,2,ALJN,0.0,0,14
12723,2025-12-27,3,TDL,1.4,9,13
12723,2025-12-27,4,CNB,2.4,26,12
12723,2025-12-27,5,PRYJ,6.6,0,6
12723,2025-12-27,6,DDU,5.0,10,7
12723,2025-12-27,7,PNBE,8.8,22,13
12723,2025-12-27,8,HWH,6.0,0,11
12723,2025-12-27,9,BCT,10.2,0,13
12723,2025-12-27,10,BRC,11.9,34,14
12004,2025-12-19,1,GZB,0.0,11,15
12004,2025-12-19,2,ALJN,0.0,0,11
12004,2025-12-19,3,TDL,2.0,0,6
12004,2025-12-19,4,CNB,4.2,0,5
12004,2025-12-19,5,PRYJ,3.4,12,7
12004,2025-12-19,6,DDU,2.7,0,7
12004,2025-12-19,7,PNBE,3.0,0,10
12004,2025-12-19,8,HWH,2.4,0,13
12004,2025-12-19,9,BCT,2.3,0,15
12004,2025-12-19,10,BRC,0.6,33,4
12004,2025-12-19,11,RTM,9.4,0,13
12004,2025-12-19,12,KOTA,4.5,0,10
12004,2025-12-19,13,MAS,9.2,0,12
12004,2025-12-19,14,SBC,7.6,0,9
12004,2025-12-19,15,NDLS,13.3,0,8
12004,2025-12-19,16,GZB,15.7,0,17
12004,2025-12-19,17,ALJN,21.9,0,3
12004,2025-12-19,18,TDL,29.1,0,12
12004,2025-12-19,19,CNB,33.5,0,17
12004,2025-12-19,20,PRYJ,35.7,0,6
12004,2025-12-19,21,DDU,39.1,0,2
12004,2025-12-19,22,PNBE,42.6,0,8
12004,2025-12-19,23,HWH,46.4,0,16
12004,2025-12-19,24,BCT,45.3,0,13
12723,2025-11-03,1,GZB,0.0,22,2
12723,2025-11-03,2,ALJN,0.0,0,9
12723,2025-11-03,3,TDL,3.4,11,15
12723,2025-11-03,4,CNB,0.0,0,3
12723,2025-11-03,5,PRYJ,0.0,23,2
12723,2025-11-03,6,DDU,0.0,0,6
12723,2025-11-03,7,PNBE,0.0,0,15
12723,2025-11-03,8,HWH,0.0,8,15
12723,2025-11-03,9,BCT,0.0,12,13
12723,2025-11-03,10,BRC,0.0,0,7
12723,2025-11-03,11,RTM,0.0,6,10
12723,2025-11-03,12,KOTA,0.0,0,14
12723,2025-11-03,13,MAS,0.0,23,12
12723,2025-11-03,14,SBC,0.0,0,16
12723,2025-11-03,15,NDLS,0.0,0,7
12723,2025-11-03,16,GZB,0.0,22,15
22416,2025-10-16,1,GZB,17.7,0,15
22416,2025-10-16,2,ALJN,15.5,0,8
22416,2025-10-16,3,TDL,19.9,0,7
22416,2025-10-16,4,CNB,14.9,0,9
22416,2025-10-16,5,PRYJ,16.4,0,7
22416,2025-10-16,6,DDU,17.7,30,16
22416,2025-10-16,7,PNBE,17.0,0,15
22416,2025-10-16,8,HWH,15.6,0,4
22416,2025-10-16,9,BCT,15.8,0,4
22416,2025-10-16,10,BRC,21.6,0,6
22416,2025-10-16,11,RTM,25.9,7,7
22416,2025-10-16,12,KOTA,31.3,0,6
22416,2025-10-16,13,MAS,30.2,0,12
22416,2025-10-16,14,SBC,23.3,0,10
22416,2025-10-16,15,NDLS,28.1,0,9
22416,2025-10-16,16,GZB,26.9,0,8
22416,2025-10-16,17,ALJN,32.3,0,7
22416,2025-10-16,18,TDL,32.5,0,13
22416,2025-10-16,19,CNB,28.1,0,12
22416,2025-10-16,20,PRYJ,33.0,0,6
12952,2025-10-24,1,GZB,0.0,0,14
12952,2025-10-24,2,ALJN,0.0,0,8
12952,2025-10-24,3,TDL,0.0,0,13
12952,2025-10-24,4,CNB,0.0,0,12
12952,2025-10-24,5,PRYJ,0.6,0,4
12952,2025-10-24,6,DDU,4.3,0,7
12952,2025-10-24,7,PNBE,6.2,0,7
12952,2025-10-24,8,HWH,4.5,0,10
12952,2025-10-24,9,BCT,11.0,0,4
12952,2025-10-24,10,BRC,6.4,21,2
12952,2025-10-24,11,RTM,10.5,0,12
12952,2025-10-24,12,KOTA,15.5,0,17
12952,2025-10-24,13,MAS,15.3,13,15
12952,2025-10-24,14,SBC,11.7,17,17
12952,2025-10-24,15,NDLS,11.2,9,17
12952,2025-10-24,16,GZB,17.9,0,3
12952,2025-10-24,17,ALJN,19.0,0,11
12952,2025-10-24,18,TDL,17.9,0,13
12952,2025-10-24,19,CNB,22.4,0,5
12952,2025-10-24,20,PRYJ,14.2,0,17
12952,2025-12-11,1,GZB,0.0,0,8
12952,2025-12-11,2,ALJN,0.0,19,3
12952,2025-12-11,3,TDL,0.0,0,7
12952,2025-12-11,4,CNB,0.0,0,7
12952,2025-12-11,5,PRYJ,2.9,0,6
12952,2025-12-11,6,DDU,11.5,0,11
12952,2025-12-11,7,PNBE,15.3,34,15
12952,2025-12-11,8,HWH,15.0,0,9
12952,2025-12-11,9,BCT,16.8,0,15
12952,2025-12-11,10,BRC,21.4,0,3
12952,2025-12-11,11,RTM,19.4,0,16
12952,2025-12-11,12,KOTA,23.6,0,14
12952,2025-12-11,13,MAS,26.4,28,6
12952,2025-12-11,14,SBC,27.1,0,11
12616,2025-11-12,1,GZB,0.0,0,17
12616,2025-11-12,2,ALJN,0.0,0,13
12616,2025-11-12,3,TDL,0.0,0,17
12616,2025-11-12,4,CNB,0.0,0,6
12616,2025-11-12,5,PRYJ,0.0,0,6
12616,2025-11-12,6,DDU,0.0,0,12
12616,2025-11-12,7,PNBE,0.0,0,8
12616,2025-11-12,8,HWH,0.0,0,16
12616,2025-11-12,9,BCT,0.0,0,7
12616,2025-11-12,10,BRC,0.0,0,11
12616,2025-11-12,11,RTM,0.0,0,16
12616,2025-11-12,12,KOTA,0.0,0,10
12616,2025-11-12,13,MAS,0.0,0,17
12616,2025-11-12,14,SBC,0.0,0,16
12616,2025-11-12,15,NDLS,0.0,0,11
12305,2025-10-18,1,GZB,8.9,0,9
12305,2025-10-18,2,ALJN,16.7,0,4
12305,2025-10-18,3,TDL,19.6,15,16
12305,2025-10-18,4,CNB,22.8,31,17
12305,2025-10-18,5,PRYJ,27.3,0,14
12305,2025-10-18,6,DDU,26.3,24,13
12305,2025-10-18,7,PNBE,31.5,0,16
12305,2025-10-18,8,HWH,29.4,27,4
12305,2025-10-18,9,BCT,29.1,0,16
12305,2025-10-18,10,BRC,34.4,0,14
12305,2025-10-18,11,RTM,42.1,0,3
12305,2025-10-18,12,KOTA,49.8,31,13
12305,2025-10-18,13,MAS,54.4,0,12
12305,2025-10-18,14,SBC,62.2,25,4
12305,2025-10-18,15,NDLS,64.1,0,16
12305,2025-10-18,16,GZB,64.4,0,16
12305,2025-10-18,17,ALJN,66.9,0,16
12305,2025-10-18,18,TDL,75.0,0,15
12305,2025-10-18,19,CNB,77.2,16,9
12305,2025-10-18,20,PRYJ,75.3,0,4
12259,2025-12-22,1,GZB,0.0,32,3
12259,2025-12-22,2,ALJN,0.0,0,9
12259,2025-12-22,3,TDL,0.0,0,14
12259,2025-12-22,4,CNB,0.0,0,3
12259,2025-12-22,5,PRYJ,4.7,0,2
12259,2025-12-22,6,DDU,4.6,33,4
12259,2025-12-22,7,PNBE,1.8,0,11
12259,2025-12-22,8,HWH,3.1,0,13
12259,2025-12-22,9,BCT,4.0,0,11
12259,2025-12-22,10,BRC,5.1,0,2
12259,2025-12-22,11,RTM,9.7,0,16
12259,2025-12-22,12,KOTA,15.2,0,7
12259,2025-12-22,13,MAS,13.7,9,14
12259,2025-12-22,14,SBC,21.4,0,4
22415,2025-10-27,1,GZB,31.4,0,2
22415,2025-10-27,2,ALJN,37.0,0,4
22415,2025-10-27,3,TDL,44.7,0,11
22415,2025-10-27,4,CNB,49.9,11,15
22415,2025-10-27,5,PRYJ,47.7,0,17
22415,2025-10-27,6,DDU,50.5,0,7
22415,2025-10-27,7,PNBE,48.9,21,2
22415,2025-10-27,8,HWH,49.3,0,5
22415,2025-10-27,9,BCT,48.0,24,8
22415,2025-10-27,10,BRC,54.6,0,5
22415,2025-10-27,11,RTM,57.1,0,13
22415,2025-10-27,12,KOTA,63.4,10,16
22415,2025-10-27,13,MAS,66.3,0,6
12301,2025-10-16,1,GZB,7.0,0,3
12301,2025-10-16,2,ALJN,8.4,0,7
12301,2025-10-16,3,TDL,12.2,12,9
12301,2025-10-16,4,CNB,19.3,0,6
12301,2025-10-16,5,PRYJ,23.8,0,17
12301,2025-10-16,6,DDU,17.8,0,7
12301,2025-10-16,7,PNBE,15.0,0,16
12301,2025-10-16,8,HWH,12.2,0,16
12301,2025-10-16,9,BCT,12.1,0,12
12301,2025-10-16,10,BRC,15.8,26,17
12301,2025-10-16,11,RTM,18.9,0,9
12301,2025-10-16,12,KOTA,18.7,0,12
12301,2025-10-16,13,MAS,27.3,0,12
